from,to,weight,relation,participation,count
WilliamAt,ThaC,1,1,1,1
WillyWi,ThaC,3,1,3,3
Wins,Babe,7,2,7,12
Wolf,TheM,1,1,1,1
Wonder,DAMN,1,1,1,1
wond,fivextwenty,1,1,1,2
Wonde,fivextwenty,1,1,1,2
YEBB,ToIA,1,3,1,1
YEBB,NosixC,1,3,1,1
Yode,Mpcl,3,1,3,4
YoGu,LYSA,1,1,1,1
Yoji,fivextwenty,1,1,1,2
Yojir,STRA,1,3,1,1
YoMC,Revi,1,1,1,1
Yosh,fivextwenty,1,1,1,1
YoungFy,ThaC,1,3,1,1
YoungTh,Holl,1,3,1,1
YoungTh,NosixC,1,3,1,1
Yout,fivextwenty,1,1,3,5
youw,fivextwenty,1,1,1,1
YuEx,DAMN,1,1,1,1
YuNa,Kami,1,1,1,1
Yung,ThaC,1,1,1,1
Yusu,fivextwenty,1,1,1,1
Yuta,STRA,5,1,7,10
YuYa,Kami,1,1,1,1
Zaca,DAMN,1,3,1,1
ZAYN,UpAl,3,2,3,3
ZAYN,Take,1,2,1,2
ZAYN,Midn,1,2,1,1
ZAYN,Four,3,2,1,3
Zedd,Beli,1,1,1,1
Zedd,ArtP,3,1,3,3
