from,to,weight,relation,participation,count
RyanT,25,1,1,1,1
RyanT,1989,1,1,1,2
RyanL,TGrS,1,1,1,2
RyanN,HaSt,5,1,5,7
RyanT,Midn,1,1,1,1
RyanT,Beyo,1,1,1,1
RyanT,1989,1,1,1,2
RyanT,21by,1,1,1,2
RyanT,divi,1,1,1,1
Sabah,Beau,1,1,1,1
Sach,19by,1,1,1,1
SaDe,BeTr,1,1,1,1
SaDe,Unap,1,1,1,1
SaHa,LYSA,1,1,1,1
Sain,DooW,1,1,1,1
SaKl,LYSA,1,1,1,1
SAKP,Loud,1,1,1,1
SAKR,fivextwenty,1,1,1,1
SamH,Revi,1,1,1,1
SamHo,Take,1,1,1,1
Samm,Fine,1,1,1,2
SammyC,ToBe,1,1,1,1
SammyC,Merr,1,1,1,1
SamS,InTh,7,10,7,2
SamS,ToIA,7,2,7,10
SamS,InTh,7,2,7,10
SamuelW,fivextwenty,1,1,1,1
SamuelD,25,1,1,1,1
Sand,Loud,1,1,1,2
SarahHu,Purp,1,1,1,1
SarahHu,Futu,1,1,1,2
SarahHu,Pris,1,1,1,1
SarahJa,TheM,1,1,1,1
Sash,Chan,1,1,3,3
Sava,UpAl,3,1,3,5
Sava,Take,3,1,5,6
Sava,Beli,1,1,1,1
Sava,Midn,1,1,1,1
Sava,Than,3,1,3,4
Sava,Fift,1,1,1,1
Sava,Beau,3,1,3,3
SawA,fivextwenty,1,1,1,1
Sawar,fivextwenty,1,1,1,1
SBoi,LYSA,3,1,7,9
SBoi,LYST,1,1,1,1
SBoi,MAPO,1,1,1,1
SBoi,MAPOsev,3,1,3,4
Scho,Revi,1,1,1,1
Scho,TheM,1,1,1,1
ScJo,Revi,1,1,1,1
Scoot,Than,3,1,3,3
Scoo,Purp,1,1,1,1
ScottS,Loud,1,1,1,1
ScottH,Apen,7,2,5,2
ScottyWi,ToBe,1,1,1,1
Scre,Fift,1,1,1,1
Sean,fivextwenty,1,1,1,1
Sera,View,1,1,1,1
seventhA,fivextwenty,1,1,1,1
Sevn,View,1,1,1,1
SGLe,Futu,1,1,1,1
Shak,Futu,1,1,1,1
Shel,Redb,1,1,3,3
Shel,Take,1,1,1,2
Shel,TheT,1,1,1,1
Shel,repu,3,1,7,9
Shel,BeTr,3,1,3,3
Shel,1989,3,1,5,7
Shel,NosixC,3,1,3,4
Shel,25,1,1,1,1
Shep,UpAl,1,1,1,1
Shin,fivextwenty,1,1,3,4
Shing,fivextwenty,1,1,1,1
Shinno,fivextwenty,1,1,1,1
Shon,Loud,1,1,1,1
ShoS,fivextwenty,1,2,7,13
SHUN,fivextwenty,1,1,1,2
SHUY,fivextwenty,1,1,1,1
ShyC,Titl,1,3,1,1
Shyn,ThaC,1,3,1,1
Sia,Unap,1,1,1,1
Sia,Pris,1,1,1,1
Sia,Beyo,1,1,1,1
Sia,MAPOsev,1,3,1,1
Sia,Fift,1,1,1,1
SiMa,DAMN,1,1,1,1
SimonJ,fivextwenty,1,1,1,2
SimonF,View,1,1,1,1
SimonAl,InTh,1,1,1,1
SimonAl,Huma,1,1,1,2
SimonAl,InTh,1,1,1,1
SimonGa,21by,1,1,1,1
SINU,fivextwenty,1,1,5,7
SirN,Beli,1,1,1,2
SJKy,LYST,1,1,1,1
SJKy,MAPO,1,1,1,1
Skri,NosixC,1,3,1,1
Skri,Purp,3,1,3,5
Skyl,Revi,3,1,3,4
Skyl,Loud,1,1,1,1
Skyl,TheM,1,3,1,1
Skyl,Fift,1,1,1,1
Slee,NosixC,1,1,1,1
Slee,Lemo,1,1,1,1
Sleep,MAPOsev,1,1,1,1
Slic,TheM,1,1,1,1
Slim,Lemo,1,1,1,1
Smok,ToBe,1,1,1,1
SMSu,LYSA,1,1,1,1
SMSu,LYST,1,1,1,1
Sniz,ThaC,1,1,1,1
SoFL,Beli,1,1,1,1
Solu,fivextwenty,1,1,3,4
Sone,TheM,1,1,1,1
Sone,Kami,1,1,1,2
Sool,Beyo,1,1,1,2
Soul,Lemo,1,1,1,1
Soundz,Loud,1,1,1,1
Sounw,Love,1,1,1,1
Sounw,DAMN,3,1,5,8
Sout,View,1,1,1,1
SPag,Four,1,1,1,1
SQUA,fivextwenty,1,1,1,1
SRab,MAPOsev,1,1,1,1
SRab,LYSA,3,1,5,6
SRab,LYST,1,1,1,1
Stac,Loud,1,1,1,1
StAn,MMia,3,1,3,9
StanVi,Guar,1,1,1,1
Stat,Chan,1,1,1,1
StEa,divi,1,1,1,1
Stef,Futu,1,1,1,1
Stell,MAPOsev,1,1,1,1
Step,Fift,1,1,1,2
Step,Beau,3,1,3,3
StephenHa,ThaC,1,1,1,1
StephenHa,TheM,1,1,1,1
ster,fivextwenty,1,1,1,1
Stev,Purp,1,1,1,1
SteveDa,TheT,1,1,1,1
SteveGu,ArtP,3,1,3,3
SteveMa,NosixC,1,1,1,2
SteveMa,UpAl,1,1,1,1
SteveMa,divi,1,1,1,1
SteveMa,BeTr,1,1,1,1
SteveNe,Christ,1,1,1,1
StevenSa,ToBe,1,1,1,1
SteveRo,UpAl,1,1,1,2
SteveRo,Take,1,1,1,1
SteveWy,Talk,1,1,1,1
SteveWy,Unap,1,1,1,1
StGr,divi,1,1,1,1
StLa,DAMN,1,1,1,1
STnk,fivextwenty,1,1,3,3
Stor,NosixC,1,3,1,1
STRE,TheM,1,1,1,1
StVi,Love,1,1,1,1
Stwo,View,1,1,1,1
SUGA,LYSA,3,2,7,11
SUGA,LYST,5,2,5,8
SUGA,BE,5,2,5,6
SUGA,MAPO,5,2,5,6
SUGA,MAPOsev,3,2,7,11
SugaS,fivextwenty,1,1,1,1
Summ,Chan,1,3,1,1
SunR,ArtP,1,1,1,1
Supa,DooW,3,1,1,2
Supa,Unor,1,1,1,1
Supa,View,1,1,1,2
Swae,Holl,1,3,1,1
Swae,Lemo,1,1,1,1
SwAl,Kami,1,1,1,1
SZA,Holl,1,3,1,1
Tada,fivextwenty,1,1,1,2
Tain,Chan,1,1,1,1
Taka,fivextwenty,1,1,1,1
Takehi,fivextwenty,1,1,1,2
TAKES,fivextwenty,1,1,1,2
Takesh,fivextwenty,1,1,1,2
Taku,fivextwenty,1,1,1,2
Takuy,fivextwenty,1,1,3,3
Tats,fivextwenty,1,1,1,1
TayKe,Kami,1,1,1,1
Tayl,repu,7,2,7,15
Tayl,Redb,7,2,7,16
Tayl,1989,7,2,7,13
Tayl,folk,5,2,7,16
Tayl,Love,5,2,7,18
Tayl,1989,7,2,7,13
Tayla,Than,3,1,5,6
TBHi,Than,3,1,3,5
Tcha,ArtP,3,1,3,3
Tebe,Take,1,1,1,1
Tech,ThaC,1,3,1,1
Tedd,Midn,1,1,1,1
Tedd,Four,1,1,1,1
TedDw,Babe,7,2,7,12
TeddyS,UpAl,1,1,1,1
TeMa,DAMN,1,1,1,1
Terr,The2,1,1,1,1
TeWa,DAMN,1,1,1,2
ThomasBr,Revi,1,1,1,1
TheD,Lemo,1,1,1,1
TheAl,DAMN,1,1,1,1
TheAl,ThaC,1,1,1,1
TheB,View,1,1,1,1
TheD,Beyo,3,1,3,4
TheD,Unap,3,1,3,4
TheEdg,SoEx,7,2,7,13
TheEdg,DAMN,1,3,1,1
TheK,NosixC,1,1,1,1
TheNo,Talk,1,1,1,1
Ther,Loud,1,1,1,2
Ther,Unap,1,1,1,1
Ther,Lemo,1,1,1,1
TheW,Afte,5,2,7,14
TheW,Fift,1,1,1,2
TheW,Beau,7,2,7,14
TheW,Lemo,1,3,1,1
ThomasB,Rand,7,2,7,14
ThomasT,Purp,1,1,1,1
ThomasT,Beau,1,1,1,1
TI,ArtP,1,3,1,1
TimG,Kami,1,1,1,1
TiJa,Revi,1,1,1,1
Till,Ramm,5,2,7,11
Timb,ToIA,1,1,1,1
Timb,The2,5,3,7,10
Timb,Beyo,3,1,3,4
Timb,Chan,1,1,1,1
TimG,View,1,1,1,1
TimLa,BornTo,1,1,1,2
Timm,View,1,1,1,1
TimMi,Unde,1,1,1,1
Timo,Lemo,1,1,1,1
Timo,Loud,1,1,1,2
Timo,Unap,1,1,1,1
TimS,Bohe,1,1,1,1
TwoI,Huma,1,1,1,2
TwoI,InTh,3,1,1,2
TiSu,Kami,1,1,1,1
Tobi,BeTr,1,1,1,1
TLJr,Revi,1,1,1,1
TLJr,KMag,1,1,1,1
TMin,ThaC,1,1,1,1
TMS,Made,1,1,1,1
Tobi,25,1,1,1,1
TobyG,UpAl,1,1,1,1
TobySm,Midn,1,1,1,1
ToCh,Revi,1,1,1,1
ToDa,Kami,1,1,1,1
ToDa,DAMN,3,1,5,7
Todd,Titl,1,1,1,1
ToddEd,Rand,1,3,1,1
ToddEd,Rand,1,3,1,1
TomB,Futu,1,1,1,1
TomFl,UpAl,1,1,1,1
TomFl,Take,1,1,1,1
TomFl,Midn,1,1,1,1
TomJa,ToBe,1,1,1,1
TomMe,UpAl,1,1,1,1
TommyLe,Take,1,1,1,1
TommyP.G,Take,1,1,1,1
TommyPa,Beli,1,1,1,1
TomP,InTh,1,1,1,1
TomP,InTh,1,1,1,1
TomS,Chan,1,1,1,1
TomW,MAPOsev,1,1,1,1
Tony,Christ,1,1,1,1
TonyMi,Rand,1,1,1,1
TooSh,ArtP,1,3,1,1
TorE,ToIA,1,1,1,1
TorE,Loud,3,1,3,3
TorE,Talk,3,1,3,3
TorE,Unap,3,1,3,3
TorE,Pris,1,1,1,2
TorE,Ahea,1,1,1,1
ToSt,Revi,1,1,1,1
Tour,InTh,1,1,1,1
Tour,InTh,1,1,1,1
Tove,Futu,1,1,1,1
Tove,Fift,1,1,1,1
TPai,ThaC,1,3,1,1
TPai,KMag,1,1,1,1
Trac,Loud,1,1,1,1
Trad,Apen,7,1,5,4
Trav,Beli,1,1,1,1
TravisSc,Purp,1,3,1,1
Travish,TheM,1,1,1,1
TravisSc,Chan,1,3,1,1
TravisSc,Holl,1,3,1,1
TravisSc,NosixC,1,3,1,1
Trea,TheM,1,1,1,1
Tric,Unde,1,1,1,1
Tric,Loud,1,1,1,1
Troy,MAPOsev,1,1,1,1
TSUK,fivextwenty,1,1,1,1
TTHa,divi,1,1,1,1
Tush,MAPO,1,1,1,1
Twis,ArtP,1,3,1,1
TwoI,InTh,2,2,1,1
TyJo,ToIA,1,1,1,2
TyJo,HaSt,7,1,7,10
TyJo,Fine,3,1,5,7
TyKe,Revi,1,1,1,1
Tyle,Blur,7,2,7,14
TylerA,Holl,1,1,1,1
UPSA,Futu,1,1,1,1
Ursu,Loud,1,1,1,1
V,BE,3,2,1,2
V,MAPOsev,1,2,1,1
ValB,Holl,1,1,1,1
ValB,NosixC,1,1,1,1
ValerieSi,Guar,1,1,1,1
Vict,Than,3,1,5,6
VincentS,fivextwenty,1,1,1,1
VincentB,Lemo,1,1,1,1
Vince,MAPOsev,1,1,1,1
VincentD,Apen,7,1,5,1
VincentPo,Pris,1,1,1,1
Vinn,TheM,1,1,1,1
VinRo,TheM,1,1,1,1
Viny,Chan,1,1,1,1
Viny,View,1,1,1,1
Vory,Holl,1,1,1,1
Voyc,View,1,1,1,1
WallyBr,Guar,1,1,1,1
WalterKe,Apen,7,1,5,1
WalterAf,Christ,1,1,1,1
WalterAf,Unde,1,1,1,1
WalterKe,Christ,1,1,1,1
WalterMu,TheM,1,1,1,1
WalterRo,Christ,1,1,1,1
watt,Futu,1,1,1,1
watt,Holl,1,1,1,2
WayneHe,Made,3,1,3,4
WayneHe,UpAl,1,1,1,2
WayneHe,Take,1,1,1,1
WayneHe,Midn,1,1,3,3
WayneHe,Four,1,1,1,1
WayneSe,Nigh,7,2,7,11
Wend,Than,1,1,1,1
Will,MAPOsev,1,1,1,1
WilliamY,View,1,1,1,1
WillC,Ahea,5,2,7,10
WillC,Mylo,5,2,7,14
WillC,Ghos,7,2,7,9
WillChampl,Made,1,1,1,1
Willi,Blue,1,1,1,2
william,ArtP,1,1,1,1
WilliamAt,ThaC,1,1,1,1
WillyWi,ThaC,3,1,3,3
Wins,Babe,7,2,7,12
Wizk,View,1,3,1,1
Wolf,TheM,1,1,1,1
wond,fivextwenty,1,1,1,2
Wonde,fivextwenty,1,1,1,2
Wonder,DAMN,1,1,1,1
Worl,Lemo,1,1,1,1
YEBB,ToIA,1,3,1,1
YEBB,NosixC,1,3,1,1
Yode,Mpcl,3,1,3,4
YoGu,LYSA,1,1,1,1
Yoji,fivextwenty,1,1,1,2
Yojir,STRA,1,3,1,1
YoMC,Revi,1,1,1,1
Yosh,fivextwenty,1,1,1,1
YoungFy,ThaC,1,3,1,1
YoungTh,Holl,1,3,1,1
YoungTh,NosixC,1,3,1,1
Yout,fivextwenty,1,1,3,5
youw,fivextwenty,1,1,1,1
YungE,DAMN,1,1,1,1
YuNa,Kami,1,1,1,1
Yung,ThaC,1,1,1,1
YungE,View,1,1,1,1
Yusu,fivextwenty,1,1,1,1
Yuta,STRA,5,1,7,10
YuYa,Kami,1,1,1,1
Zaca,DAMN,1,3,1,1
ZAYN,UpAl,3,2,3,3
ZAYN,Take,1,2,1,2
ZAYN,Midn,1,2,1,1
ZAYN,Four,3,2,1,3
Zedd,Beli,1,1,1,1
Zedd,ArtP,3,1,3,3
Thoma,Beau,1,1,1,2
KAYT,DAMN,1,1,1,1
ReJa,ToIA,1,1,1,1
